record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate,sell_margin_pct,buy_margin_pct,od_buy_margin_pct
native,ocbc,GBP,SGD,GBP/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,1.7477,1.7085,,1.728,1.1400462962962992,1.1284722222222263,
native,ocbc,HKD,SGD,HKD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,16.5079,16.1088,,16.3084,1.223295970174882,1.2239091511123117,
native,ocbc,HKD,SGD,HKD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,16.4785,16.1186,,16.3084,1.0430207745701694,1.1638174192440596,
native,ocbc,HUF,SGD,HUF/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,HUF,SGD,HUF/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,IDR,SGD,IDR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0074,0.0,,0.0074,0.0,100.0,
native,ocbc,IDR,SGD,IDR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0074,0.0,,0.0074,0.0,100.0,
native,ocbc,ILS,SGD,ILS/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,ILS,SGD,ILS/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,INR,SGD,INR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,1.3809,0.0,,1.3809,0.0,100.0,
native,ocbc,INR,SGD,INR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,1.3782,0.0,,1.3809,-0.19552465783184333,100.0,
native,ocbc,JOD,SGD,JOD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,JOD,SGD,JOD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.8132,0.7939,,0.8036,1.1946241911398772,1.2070681931309022,
native,ocbc,JPY,SGD,JPY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.8118,0.7953,,0.8036,1.0204081632653044,1.0328521652563432,
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,KRW,SGD,KRW/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.3956,0.0,,0.3956,0.0,100.0,
native,ocbc,LKR,SGD,LKR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.3948,0.0,,0.3956,-0.20222446916077422,100.0,
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,MAD,SGD,MAD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,7.7447,0.0,,7.7447,0.0,100.0,
native,ocbc,MXN,SGD,MXN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,7.7432,0.0,,7.7447,-0.01936808398001287,100.0,
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,MYR,SGD,MYR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,13.7522,13.2615,,13.5069,1.8161088036485078,1.816849165981832,
native,ocbc,NOK,SGD,NOK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,13.7252,13.2885,,13.5069,1.6162109736504993,1.6169513359838235,
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.7679,0.7417,,0.7548,1.7355590885002647,1.7355590885002647,
native,ocbc,NZD,SGD,NZD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.766,0.744,,0.7548,1.4838367779544233,1.4308426073131997,
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,OMR,SGD,OMR/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,2.1491,0.0,,2.1491,0.0,100.0,
native,ocbc,PHP,SGD,PHP/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,2.147,0.0,,2.1491,-0.09771532269321999,100.0,
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,35.2483,33.0515,,34.1499,3.21640766151584,3.216407661515861,
native,ocbc,PLN,SGD,PLN/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,35.2309,33.0784,,34.1499,3.1654558285675676,3.1376372990843318,
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,36.1212,34.0198,,35.0705,2.9959652699562285,2.9959652699562485,
native,ocbc,QAR,SGD,QAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,36.0998,34.0371,,35.0705,2.9349453244179555,2.9466360616472542,
native,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,RON,SGD,RON/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,RUB,SGD,RUB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,0.0,,,
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,35.022,33.0917,,34.0569,2.83378698589713,2.834080612152004,
native,ocbc,SAR,SGD,SAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,35.0047,33.1085,,34.0569,2.7829896438019928,2.7847514013313,
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,13.6606,13.1738,,13.4172,1.8140893778135616,1.8140893778135485,
native,ocbc,SEK,SGD,SEK/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,13.6338,13.2006,,13.4172,1.6143457651372972,1.6143457651372841,
native,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,3.9666,3.749,,3.8578,2.820260251957074,2.820260251957074,
native,ocbc,THB,SGD,THB/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,3.9588,3.7567,,3.8578,2.618072476541033,2.620664627507911,
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,2.7449,2.6314,,2.6882,2.109218064132124,2.112938025444534,
native,ocbc,TRY,SGD,TRY/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,2.7435,2.6316,,2.6882,2.0571386057584964,2.10549810281973,
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,4.1319,0.0,,4.1319,0.0,100.0,
native,ocbc,TWD,SGD,TWD/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,0.0,0.0,,4.1319,-100.0,100.0,
native,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,1.2894,1.2681,,1.2788,0.8289020957147455,0.8367219268063757,
native,ocbc,USD,SGD,USD/SGD,1,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,1.2878,1.2691,,1.2788,0.7037847982483671,0.7585236158899001,
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,8.1448,7.6661,,7.9055,3.0270065144519647,3.0282714565808595,
native,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 40,000 – 100,000",tier_2,,,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-16T13:07:46.394387+00:00,8.1409,7.67,,7.9055,2.977673771424961,2.9789387135538554,
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.351,0.3456,,0.3483,0.7751937984496068,0.7751937984496068,
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.351,0.3456,,0.3483,0.7751937984496068,0.7751937984496068,
standardized,dbs,AED,SGD,AED/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.351,0.3456,,0.3483,0.7751937984496068,0.7751937984496068,
standardized,dbs,AED,SGD,AED/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.3538,0.3428,,0.3483,1.5790984783232858,1.5790984783232858,
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.9177,0.8951,0.8901,0.9064,1.2466902030008802,1.2466902030008802,1.7983230361871119
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.9177,0.8951,0.8901,0.9064,1.2466902030008802,1.2466902030008802,1.7983230361871119
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.9177,0.8951,0.8901,0.9064,1.2466902030008802,1.2466902030008802,1.7983230361871119
standardized,dbs,AUD,SGD,AUD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.9182,0.8946,0.8901,0.9064,1.3018534863195093,1.3018534863195093,1.7983230361871119
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0551,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0551,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0551,,,,,,
standardized,dbs,BDT,SGD,BDT/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0551,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,3.4769,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,3.4769,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,3.4769,,,,,,
standardized,dbs,BHD,SGD,BHD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,3.4907,,,,,,
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0,1.0,0.9926,1.0,0.0,0.0,0.7399999999999962
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0,1.0,0.9926,1.0,0.0,0.0,0.7399999999999962
standardized,dbs,BND,SGD,BND/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0,1.0,0.9926,1.0,0.0,0.0,0.7399999999999962
standardized,dbs,BND,SGD,BND/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.0,1.0,0.9926,1.0,0.0,0.0,0.7399999999999962
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.93,0.9138,0.9043,0.9218999999999999,0.8786202408070407,0.8786202408070286,1.909100770148601
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.93,0.9138,0.9043,0.9218999999999999,0.8786202408070407,0.8786202408070286,1.909100770148601
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.93,0.9138,0.9043,0.9218999999999999,0.8786202408070407,0.8786202408070286,1.909100770148601
standardized,dbs,CAD,SGD,CAD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.9332,0.9106,0.9043,0.9218999999999999,1.2257294717431488,1.2257294717431368,1.909100770148601
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.589,1.555,1.5533,1.572,1.0814249363867623,1.0814249363867763,1.1895674300254555
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.589,1.555,1.5533,1.572,1.0814249363867623,1.0814249363867763,1.1895674300254555
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.589,1.555,1.5533,1.572,1.0814249363867623,1.0814249363867763,1.1895674300254555
standardized,dbs,CHF,SGD,CHF/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.5898,1.5542,1.5533,1.572,1.132315521628501,1.132315521628501,1.1895674300254555
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.192,0.1872,,0.1896,1.2658227848101338,1.265822784810119,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.192,0.1872,,0.1896,1.2658227848101338,1.265822784810119,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.192,0.1872,,0.1896,1.2658227848101338,1.265822784810119,
standardized,dbs,CNH,SGD,CNH/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.1927,0.1865,,0.1896,1.6350210970464236,1.6350210970464092,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.1899,,,,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.1899,,,,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.1899,,,,,,
standardized,dbs,CNY,SGD,CNY/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.1916,,,,,,
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.2009,0.195,0.192,0.19795000000000001,1.490275322051013,1.490275322051027,3.0058095478656277
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.2009,0.195,0.192,0.19795000000000001,1.490275322051013,1.490275322051027,3.0058095478656277
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.2009,0.195,0.192,0.19795000000000001,1.490275322051013,1.490275322051027,3.0058095478656277
standardized,dbs,DKK,SGD,DKK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,0.2013,0.1946,0.192,0.19795000000000001,1.692346552159632,1.692346552159646,3.0058095478656277
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.4943,1.4655,1.4566,1.4799,0.9730387188323515,0.9730387188323515,1.5744307047773565
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.4943,1.4655,1.4566,1.4799,0.9730387188323515,0.9730387188323515,1.5744307047773565
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.4943,1.4655,1.4566,1.4799,0.9730387188323515,0.9730387188323515,1.5744307047773565
standardized,dbs,EUR,SGD,EUR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.495,1.4647,1.4566,1.4798499999999999,1.0237524073385966,1.0237524073385815,1.5711051795790112
standardized,dbs,GBP,SGD,GBP/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-16T13:07:44.867354+00:00,1.7462,1.7172,1.7001,1.7317,0.8373274816654129,0.8373274816654129,1.824796442801875
