record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.3494,,,
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.3494,,,
standardized,dbs,INR,SGD,INR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.3494,,,
standardized,dbs,INR,SGD,INR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.3602,,,
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.8096,0.7935,0.79,0.80155
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.8096,0.7935,0.79,0.80155
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.8096,0.7935,0.79,0.80155
standardized,dbs,JPY,SGD,JPY/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.8104,0.7927,0.79,0.80155
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0916,,,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0916,,,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0916,,,
standardized,dbs,KRW,SGD,KRW/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0916,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,423.8862,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,423.8862,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,423.8862,,,
standardized,dbs,KWD,SGD,KWD/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,425.548,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3919,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3919,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3919,,,
standardized,dbs,LKR,SGD,LKR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3918,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,MM1,SGD,MM1/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0326,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0326,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0326,,,
standardized,dbs,MMK,SGD,MMK/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0326,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.7585,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.7585,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.7585,,,
standardized,dbs,MUR,SGD,MUR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.7693,,,
standardized,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,7.6111,,,
standardized,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,7.6111,,,
standardized,dbs,MXN,SGD,MXN/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,7.6111,,,
standardized,dbs,MXN,SGD,MXN/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,7.6124,,,
standardized,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,0.3141,,
standardized,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,0.3141,,
standardized,dbs,MY0,SGD,MY0/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,0.3141,,
standardized,dbs,MY0,SGD,MY0/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,0.3141,,
standardized,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3181,,,
standardized,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3181,,,
standardized,dbs,MYR,SGD,MYR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3181,,,
standardized,dbs,MYR,SGD,MYR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3181,,,
standardized,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1376,0.1338,0.1305,0.1357
standardized,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1376,0.1338,0.1305,0.1357
standardized,dbs,NOK,SGD,NOK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1376,0.1338,0.1305,0.1357
standardized,dbs,NOK,SGD,NOK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.138,0.1334,0.1305,0.1357
standardized,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.764,0.7465,0.7394,0.75525
standardized,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.764,0.7465,0.7394,0.75525
standardized,dbs,NZD,SGD,NZD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.764,0.7465,0.7394,0.75525
standardized,dbs,NZD,SGD,NZD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.7648,0.7457,0.7394,0.75525
standardized,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.3399,,,
standardized,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.3399,,,
standardized,dbs,OMR,SGD,OMR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.3399,,,
standardized,dbs,OMR,SGD,OMR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.3399,,,
standardized,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,2.0675,,
standardized,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,2.0675,,
standardized,dbs,PH0,SGD,PH0/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,2.0675,,
standardized,dbs,PH0,SGD,PH0/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,2.0675,,
standardized,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.0984,,,
standardized,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.0984,,,
standardized,dbs,PHP,SGD,PHP/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.0984,,,
standardized,dbs,PHP,SGD,PHP/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,2.114,,,
standardized,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3497,,,
standardized,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3497,,,
standardized,dbs,PLN,SGD,PLN/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3497,,,
standardized,dbs,PLN,SGD,PLN/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3511,,,
standardized,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.358,,,
standardized,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.358,,,
standardized,dbs,QAR,SGD,QAR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.358,,,
standardized,dbs,QAR,SGD,QAR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.3594,,,
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,34.4263,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,34.4263,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,34.4263,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,34.4258,,,
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1364,0.1327,0.1291,0.13455
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1364,0.1327,0.1291,0.13455
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1364,0.1327,0.1291,0.13455
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.1369,0.1322,0.1291,0.13455
standardized,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.9201,3.8079,3.7288,3.864
standardized,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.9201,3.8079,3.7288,3.864
standardized,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.9201,3.8079,3.7288,3.864
standardized,dbs,THB,SGD,THB/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,3.9249,3.8043,3.7288,3.8646000000000003
standardized,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4444,,,
standardized,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4444,,,
standardized,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4444,,,
standardized,dbs,TND,SGD,TND/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.4444,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,4.0601,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,4.0601,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,4.0601,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,4.0641,,,
standardized,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.286,1.2672,1.2619,1.2766000000000002
standardized,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.286,1.2672,1.2619,1.2766000000000002
standardized,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.286,1.2672,1.2619,1.2766000000000002
standardized,dbs,USD,SGD,USD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,1.2868,1.2663,1.2619,1.2765499999999999
standardized,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.005,,,
standardized,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.005,,,
standardized,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.005,,,
standardized,dbs,VND,SGD,VND/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.005,,,
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,5630.909,5562.814,5561.839,5596.8615
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 40,000 – 100,000",std_40k_100k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,5630.909,5562.814,5561.839,5596.8615
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,5630.909,5562.814,5561.839,5596.8615
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,5631.179,5563.093,5562.705,5597.136
standardized,dbs,ZAR,SGD,ZAR/SGD,1,SGD 50 – 200,amtBtw50And200,"SGD 200 – 39,999.99",std_200_40k,otherCurrencies,2026-08-17 21:00:00,2026-08-17 13:00:13,2026-08-17T13:14:23.808732+00:00,0.0798,0.0778,,0.0788
