record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,4.0438,,3.9877999999999996,,MAS,1.4042830633432093,
native,dbs,TWD,SGD,TWD/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,4.0478,,3.9877999999999996,,MAS,1.5045889964391408,
native,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,1.2805,1.2619,1.2699,1.2711999999999999,MAS,0.8347113945979954,0.6299708638475476
native,dbs,USD,SGD,USD/SGD,1,SGD < 50,amtLessThan50,,,mainCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,1.2814,1.261,1.2699,1.2711999999999999,MAS,0.905583116780854,0.7008425860304063
native,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.005,,0.004869,,MAS,2.6904908605463143,
native,dbs,VND,SGD,VND/SGD,100,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.005,,0.004869,,MAS,2.6904908605463143,
native,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,5897.484,5826.3,,5861.892,,,
native,dbs,XAU,SGD,XAU/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,5896.443,5825.171,,5860.807000000001,,,
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD 50 – 200,amtBtw50And200,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.0806,0.0787,,0.07965,,,
native,dbs,ZAR,SGD,ZAR/SGD,1,SGD < 50,amtLessThan50,,,otherCurrencies,2026-08-26 21:15:00,2026-08-26 13:15:13,2026-08-26T13:31:53.125532+00:00,0.081,0.0783,,0.07965,,,
