record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,,,,
standardized,dbs,RUB,SGD,RUB/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,34.5371,,,
standardized,dbs,SAR,SGD,SAR/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,34.5371,,,
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.1363,0.1322,0.1285,0.13425
standardized,dbs,SEK,SGD,SEK/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.1368,0.1316,0.1285,0.13419999999999999
standardized,dbs,THB,SGD,THB/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,3.9345,3.7944,3.715,3.8644499999999997
standardized,dbs,THB,SGD,THB/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,3.9387,3.7902,3.715,3.8644499999999997
standardized,dbs,TND,SGD,TND/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.4464,,,
standardized,dbs,TND,SGD,TND/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.4464,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,4.0471,,,
standardized,dbs,TWD,SGD,TWD/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,4.0511,,,
standardized,dbs,USD,SGD,USD/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,1.2897,1.2688,1.2634,1.27925
standardized,dbs,USD,SGD,USD/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,mainCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,1.2906,1.2679,1.2634,1.27925
standardized,dbs,VND,SGD,VND/SGD,100,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.0051,,,
standardized,dbs,VND,SGD,VND/SGD,100,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.0051,,,
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,5637.14,5555.76,5555.76,5596.450000000001
standardized,dbs,XAU,SGD,XAU/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,5637.14,5555.76,5555.76,5596.450000000001
standardized,dbs,ZAR,SGD,ZAR/SGD,1,SGD 50 – 200,amtBtw50And200,SGD 50 – 200,std_50_200,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.0804,0.0778,,0.0791
standardized,dbs,ZAR,SGD,ZAR/SGD,1,SGD < 50,amtLessThan50,SGD < 50,std_lt_50,otherCurrencies,2026-08-15 06:00:00,2026-08-14 22:00:15,2026-08-15T17:52:04.791159+00:00,0.0807,0.0775,,0.0791
standardized,ocbc,AED,SGD,AED/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.7248,33.696,,34.7104
standardized,ocbc,AED,SGD,AED/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.7142,33.7132,,34.7104
standardized,ocbc,AED,SGD,AED/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.7248,33.696,,34.7104
standardized,ocbc,AED,SGD,AED/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.7248,33.696,,34.7104
standardized,ocbc,AUD,SGD,AUD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9214,0.8922,,0.9068
standardized,ocbc,AUD,SGD,AUD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9195,0.894,,0.9068
standardized,ocbc,AUD,SGD,AUD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9214,0.8922,,0.9068
standardized,ocbc,AUD,SGD,AUD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9214,0.8922,,0.9068
standardized,ocbc,BGN,SGD,BGN/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BGN,SGD,BGN/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BGN,SGD,BGN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BGN,SGD,BGN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BHD,SGD,BHD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BHD,SGD,BHD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BHD,SGD,BHD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,BHD,SGD,BHD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,CAD,SGD,CAD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9375,0.9043,,0.9209
standardized,ocbc,CAD,SGD,CAD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9357,0.9061,,0.9209
standardized,ocbc,CAD,SGD,CAD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9375,0.9043,,0.9209
standardized,ocbc,CAD,SGD,CAD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.9375,0.9043,,0.9209
standardized,ocbc,CHF,SGD,CHF/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,160.1568,154.4651,,157.311
standardized,ocbc,CHF,SGD,CHF/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,159.8421,154.7797,,157.311
standardized,ocbc,CHF,SGD,CHF/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,160.1568,154.4651,,157.311
standardized,ocbc,CHF,SGD,CHF/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,160.1568,154.4651,,157.311
standardized,ocbc,CNH,SGD,CNH/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,19.2993,18.738,,19.0187
standardized,ocbc,CNH,SGD,CNH/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,19.2898,18.7569,,19.0187
standardized,ocbc,CNH,SGD,CNH/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,19.2993,18.738,,19.0187
standardized,ocbc,CNH,SGD,CNH/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,19.2993,18.738,,19.0187
standardized,ocbc,CZK,SGD,CZK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,CZK,SGD,CZK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,CZK,SGD,CZK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,CZK,SGD,CZK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,DKK,SGD,DKK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,20.1276,19.4134,,19.7705
standardized,ocbc,DKK,SGD,DKK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,20.0881,19.453,,19.7705
standardized,ocbc,DKK,SGD,DKK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,20.1276,19.4134,,19.7705
standardized,ocbc,DKK,SGD,DKK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,20.1276,19.4134,,19.7705
standardized,ocbc,EUR,SGD,EUR/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.4946,1.4579,,1.4763
standardized,ocbc,EUR,SGD,EUR/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.4929,1.4598,,1.4763
standardized,ocbc,EUR,SGD,EUR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.4946,1.4579,,1.4763
standardized,ocbc,EUR,SGD,EUR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.4946,1.4579,,1.4763
standardized,ocbc,GBP,SGD,GBP/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.7496,1.7064,,1.728
standardized,ocbc,GBP,SGD,GBP/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.7477,1.7085,,1.728
standardized,ocbc,GBP,SGD,GBP/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.7496,1.7064,,1.728
standardized,ocbc,GBP,SGD,GBP/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.7496,1.7064,,1.728
standardized,ocbc,HKD,SGD,HKD/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,16.5079,16.1088,,16.3084
standardized,ocbc,HKD,SGD,HKD/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,16.4785,16.1186,,16.3084
standardized,ocbc,HKD,SGD,HKD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,16.5079,16.1088,,16.3084
standardized,ocbc,HKD,SGD,HKD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,16.5079,16.1088,,16.3084
standardized,ocbc,HUF,SGD,HUF/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,HUF,SGD,HUF/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,HUF,SGD,HUF/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,HUF,SGD,HUF/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,IDR,SGD,IDR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0074,0.0,,0.0074
standardized,ocbc,IDR,SGD,IDR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0074,0.0,,0.0074
standardized,ocbc,IDR,SGD,IDR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0074,0.0,,0.0074
standardized,ocbc,IDR,SGD,IDR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0074,0.0,,0.0074
standardized,ocbc,ILS,SGD,ILS/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,ILS,SGD,ILS/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,ILS,SGD,ILS/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,ILS,SGD,ILS/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,INR,SGD,INR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.3809,0.0,,1.3809
standardized,ocbc,INR,SGD,INR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.3782,0.0,,1.3809
standardized,ocbc,INR,SGD,INR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.3809,0.0,,1.3809
standardized,ocbc,INR,SGD,INR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.3809,0.0,,1.3809
standardized,ocbc,JOD,SGD,JOD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,JOD,SGD,JOD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,JOD,SGD,JOD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,JOD,SGD,JOD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.8132,0.7939,,0.8036
standardized,ocbc,JPY,SGD,JPY/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.8118,0.7953,,0.8036
standardized,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.8132,0.7939,,0.8036
standardized,ocbc,JPY,SGD,JPY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.8132,0.7939,,0.8036
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,KRW,SGD,KRW/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.3956,0.0,,0.3956
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.3948,0.0,,0.3956
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.3956,0.0,,0.3956
standardized,ocbc,LKR,SGD,LKR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.3956,0.0,,0.3956
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MAD,SGD,MAD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
